x1,x2,x3,x4,x5,x6,x7,x8,x9,y
1.5054013334,2.2662331746,3.4115904429,5.1358128018,7.73145944,11.6389493502,17.5212898714,26.3765731355,39.707328369,0.9306769305
0.0777949383,0.0060520524,0.000470819,3.66273385364435E-005,2.84942154115221E-006,2.21670572954783E-007,1.72448485436213E-008,1.34156192826324E-009,1.04366727420817E-010,1.3471753723
0.3136515491,0.0983772942,0.0308561907,0.009678092,0.0030355486,0.0009521045,0.0002986291,9.36654651444553E-005,2.93783182361867E-005,0.2589068894
1.4380106613,2.0678746619,2.9736258099,4.2761056172,6.1490854662,8.8424504573,12.7155380292,18.2850792495,26.2941389026,0.0871817671
1.4319871498,2.0505871971,2.9364145158,4.2049078531,6.0213740116,8.6225302087,12.3473524575,17.681250053,25.319322868,-0.0402901275
0.0778853911,0.0060661342,0.0004724632,0.000036798,0.000002866,2.23221504963147E-007,1.73856942263628E-008,1.35409159517353E-009,1.05463953538265E-010,1.2870167285
0.4051786067,0.1641697034,0.0665180517,0.0269516915,0.0109202488,0.0044246512,0.001792774,0.0007263937,0.0002943192,0.6459538115
1.6754984061,2.807294909,4.7036181455,7.8809047059,13.2044432736,22.1240236589,37.0687663777,62.1086589833,104.0629591337,0.3236564774
1.9926131843,3.9705073021,7.9116851984,15.764928236,31.4134038521,62.5947626783,124.7271493787,248.5329622877,495.2300573786,-0.2983455992
1.4456090442,2.0897855087,3.0210128317,4.3672034722,6.3132688373,9.1265185296,13.1933777284,19.0724661677,27.5713295871,0.277567506
1.9996638539,3.9986555286,7.9959669248,15.9892460365,31.9731173503,63.9354870621,127.8494824599,255.6559888153,511.2260398681,0.0629557809
0.8433726897,0.7112774937,0.599872013,0.5059156731,0.426675462,0.359846432,0.3034846532,0.2559506683,0.2158618035,0.0500092995
1.7894718576,3.2022095292,5.7302638346,10.2541458687,18.3495054558,32.8359236142,58.7589612261,105.1475074964,188.1585055624,-1.6971850564
0.3971054982,0.1576927767,0.0626206686,0.0248670118,0.0098748271,0.0039213481,0.0015571889,0.0006183683,0.0002455574,0.7884541246
1.0730821312,1.1515052603,1.2356597188,1.3259643645,1.4228686662,1.5268549407,1.6384407538,1.758181496,1.8866731467,0.0258270328
0.3878832176,0.1504533905,0.0583583452,0.0226362227,0.0087802109,0.0034056965,0.0013210125,0.0005123986,0.0001987508,0.7780396248
1.0564708971,1.1161307564,1.1791596615,1.2457478654,1.3160963649,1.3904175073,1.4689356312,1.5518877441,1.6395242372,-0.3996187288
0.5196185856,0.2700034745,0.1402988235,0.0729018762,0.0378811698,0.0196837599,0.0102280475,0.0053146836,0.0027616084,-0.9404444052
1.4784985797,2.18595805,3.2319358722,4.7784125965,7.064876237,10.4454094818,15.4435230828,22.8332269428,33.7588936039,0.5151010866
0.9818076859,0.9639463321,0.9464099176,0.9291925311,0.9122883688,0.8956917322,0.8793970269,0.8633987599,0.8476915385,-1.1227601393
1.5464724117,2.39157692,3.6985077272,5.7196401644,8.8452657188,13.6789594079,21.1541333444,32.7142836097,50.5917370695,1.0227151352
0.6310852499,0.3982685927,0.2513414344,0.1586178719,0.1001013993,0.0631725166,0.0398672434,0.0251596293,0.0158778709,-1.9084192031
0.5118488696,0.2619892653,0.1340989093,0.0686383752,0.0351324747,0.0179825175,0.0092043312,0.0047112265,0.002411436,-0.9117272206
0.6801375638,0.4625871057,0.3146228671,0.2139868304,0.1455404815,0.0989875485,0.0673251501,0.0457903636,0.0311437463,-1.2865196651
1.3388151819,1.7924260913,2.3997272636,3.2127912929,4.3013337593,5.7586909395,7.7098228577,10.3220278919,13.8192876498,0.6779006112
0.2477288882,0.061369602,0.0152030233,0.0037662281,0.0009330035,0.0002311319,5.72580528156542E-005,1.41844737641634E-005,3.51390391521019E-006,-0.4548118992
0.5141127646,0.2643119348,0.1358861395,0.0698607989,0.0359163284,0.0184650429,0.0094931143,0.0048805312,0.0025091434,-0.868112002
1.9111104801,3.6523432671,6.9800314947,13.339611341,25.4934710342,48.7208396676,93.1109072878,177.9452307292,340.0729953299,-0.5910505317
1.2551936067,1.5755109903,1.9775713222,2.4822348804,3.1156853522,3.9107883345,4.9087965145,6.1614900015,7.7338628575,1.7765973573
1.6402155265,2.6903069734,4.4126832687,7.2377516109,11.8714725691,19.4717736302,31.9379054366,52.3850483808,85.9227697104,0.7964110716
1.76534621,3.1164472412,5.5016083259,9.7122434071,17.1454720895,30.267694172,53.4329591922,94.3276719996,166.5209982635,-1.1866641734
1.7311956052,2.9970382236,5.1884594015,8.9822381139,15.550011148,26.920110961,46.6039777884,80.6806015344,139.673902805,-0.7951840583
0.6064462498,0.3677770538,0.2230370151,0.1352599613,0.0820278963,0.0497455101,0.030167978,0.0182952571,0.0110950901,-2.0292714869
1.5878613461,2.5213036544,4.0034806145,6.3569721174,10.0939903033,16.0278570303,25.4500146388,40.4110945019,64.1672149121,1.3989972152
1.8470998809,3.4117779702,6.3018946826,11.6402289179,21.5006654486,39.7138765903,73.355496722,135.4949292622,250.2726677093,-1.4386491119
0.1190404681,0.014170633,0.0016868788,0.0002008068,2.39041403421675E-005,2.84556005592266E-006,3.38736801071189E-007,4.03233873631029E-008,4.80011490718758E-009,0.4442917409
0.2477406944,0.0613754517,0.015205197,0.0037669461,0.0009332258,0.000231198,5.72771571469354E-005,1.41898826870532E-005,3.51541139089345E-006,-0.4779201731
1.3748964378,1.8903402147,2.5990220274,3.5733861273,4.9130358573,6.754915499,9.2873092573,12.7690884147,17.5561741754,0.1314409077
0.347727942,0.1209147217,0.0420454273,0.0146203699,0.0050839111,0.001767818,0.0006147197,0.0002137552,7.43286615501078E-005,0.6242453333
0.0520004308,0.0027040448,0.0001406115,7.31185831346111E-006,3.80219782440219E-007,1.97715924955411E-008,0.000000001,5.34632719961304E-011,2.78011317717789E-012,1.8308807146
1.7379187113,3.0203614472,5.249142674,9.1225832716,15.8543081633,27.5534988122,47.8857411481,83.221525547,144.6322464333,-0.8891725401
0.2024218341,0.0409745989,0.0082941535,0.0016789178,0.0003398496,0.000068793,1.39252015397607E-005,2.8187648362001E-006,5.70579548102882E-007,-0.5103950839
0.8870867528,0.786922907,0.6980688863,0.6192476616,0.5493263973,0.4873001701,0.4322775255,0.3834676664,0.340169087,-0.1652362815
0.4771082766,0.2276323076,0.108605258,0.0518164675,0.0247220655,0.0117951021,0.0056275408,0.0026849463,0.0012810101,-0.4668113349
1.6004395071,2.5614066159,4.0993763418,6.5608038518,10.5001696828,16.8048863916,26.8952040933,43.0441471824,68.8895536999,1.4034669879
1.4101302631,1.9884673588,2.8039979998,3.9540024371,5.5756584968,7.8624047829,11.0870149249,15.6341352727,22.0461672849,-0.0269518951
1.4444006277,2.0862931733,3.0134431691,4.3526192049,6.2869259117,9.0808397332,13.1163706106,18.9452939431,27.3645944634,0.0637776755
0.8268589339,0.6836956966,0.5653198948,0.4674398055,0.3865067792,0.3195865834,0.2642530216,0.2184999718,0.1806686537,0.2092806682
1.3026114922,1.6967966997,2.2102668811,2.8791190402,3.7503735493,4.8852796855,6.3636214612,8.2893264476,10.7977718936,1.0125528967
0.5972558537,0.3567145547,0.2130498559,0.1272452736,0.0759979845,0.0453902411,0.0271095872,0.0161913596,0.0096703843,-2.030463068
0.9943572076,0.9887462563,0.9831669665,0.9776191594,0.9721026574,0.9666172839,0.9611628633,0.9557392208,0.9503461828,-1.0192328345
0.7498471811,0.562270795,0.4216171707,0.316148447,0.2370630218,0.1777610386,0.1332936137,0.0999498405,0.0749471062,-0.3457718588
1.7236268972,2.9708896806,5.1207053619,8.8261854943,15.2130507172,26.2216234039,45.196295386,77.901550379,134.2732075633,-0.5639808162
0.8161384969,0.6660820462,0.5436152,0.4436652922,0.3620923247,0.2955174856,0.2411831965,0.1968388915,0.1606477971,0.3903952946
1.4761476299,2.1790118253,3.2165431416,4.748092535,7.0088855422,10.3461497815,15.2724444788,22.5443827206,33.2788371212,0.4058104542
1.3717554754,1.8817130842,2.5812502262,3.5408441311,4.8571723242,6.6628527304,9.1398047144,12.5375771607,17.1984901178,0.0335727801
0.3649660693,0.1332002317,0.048613565,0.0177423017,0.0064753381,0.0023632787,0.0008625165,0.0003147893,0.0001148874,0.678083832
0.9506222578,0.9036826771,0.8590608669,0.8166423809,0.776318424,0.737985573,0.7015455117,0.6669047783,0.6339745261,-1.028350787
0.2900883923,0.0841512753,0.0244113082,0.0070814371,0.0020542427,0.000595912,0.0001728671,5.01467520027681E-005,0.000014547,0.0482638895
1.3156754903,1.7310019958,2.2774368995,2.9963679093,3.9422478182,5.186718831,6.824038841,8.9782206479,11.8124248529,0.8112395817
0.1553538892,0.0241348309,0.0037494398,0.0005824901,9.04920965159264E-005,1.40582991341606E-005,0.000002184,3.39294672127891E-007,5.27107468944688E-008,0.13963216
0.5976926097,0.3572364556,0.2135175894,0.1276178852,0.0762762669,0.045589761,0.0272486632,0.0162863246,0.0097342159,-1.9615712081
0.6185722029,0.3826315702,0.2366852533,0.1464069185,0.0905632501,0.0560199091,0.0346523586,0.0214349858,0.0132590864,-1.9066144311
0.6297505615,0.3965857697,0.2497501111,0.1572802727,0.0990473401,0.062375118,0.0392807656,0.0247370842,0.0155781927,-1.818384433
0.9053621892,0.8196806937,0.7421079073,0.6718764396,0.6082915243,0.5507241461,0.4986048186,0.4514179501,0.4086967436,-0.4874423656
1.7005161931,2.891755323,4.9174767533,8.3622488482,14.2201395771,24.1815776191,41.1211643162,69.927205799,118.9123457999,-0.2541045938
1.4077151234,1.9816618687,2.7896153822,3.926983762,5.5280744313,7.7819539804,10.9547743081,15.4212014674,21.7086585272,-0.100471226
1.9398747732,3.7631141358,7.2999701807,14.1610279988,27.4706209778,53.2895646395,103.3750821199,200.5347139838,389.0122328117,-0.2214588874
1.4208466963,2.0188053344,2.8684128899,4.0755749784,5.7907672436,8.2277925072,11.6904318019,16.6103114042,23.6007060835,-0.0935284943
0.0295856467,0.0008753105,2.58966269228221E-005,7.6616845479557E-007,2.26675892143509E-008,6.70635285979835E-010,1.9841178633876E-011,5.87014101123831E-013,1.73671918022999E-014,1.827719246
0.0597898745,0.0035748291,0.0002137386,1.2779403055146E-005,7.64078905045629E-007,4.56841818523469E-008,2.73145150027885E-009,1.63313142445875E-010,9.76447229351271E-012,1.6047183629
1.9727402123,3.8917039453,7.6773208674,15.145359598,29.8778599092,58.941255701,116.2757852863,229.3819173538,452.510932344,0.0219801307
1.5821120947,2.5030786803,3.9601510542,6.2654028799,9.9125696747,15.6827963722,24.8119418199,39.2552732472,62.1062425867,1.3937599281
1.3134874115,1.7252491803,2.2660930801,2.976484734,3.9095752288,5.1351778475,6.7449914587,8.8594613719,11.636790985,0.9396773419
1.5228123633,2.3189574938,3.5313371414,5.3775638579,8.1890207271,12.4703420065,18.9899909818,28.9181930457,44.0369818939,0.8971483346
1.4595183521,2.1301938201,3.109056974,4.5377257113,6.6228939525,9.6662352677,14.108047769,20.5909546312,30.0528761715,0.0479607543
1.1428842123,1.3061843228,1.4928174409,1.7061174851,1.949894738,2.2285039118,2.5469219379,2.9108368728,3.3267495066,1.1570564762
1.1453259586,1.3117715516,1.5024060098,1.7207446035,1.9708134625,2.2572238183,2.5852570336,2.9609619903,3.3912666301,1.3562319416
0.1080165575,0.0116675767,0.0012602915,0.0001361323,1.47045473706329E-005,1.58833458658473E-006,1.71566434202504E-007,1.85320156052598E-008,0.000000002,0.7009628354
0.635144725,0.4034088216,0.2562229851,0.1627386774,0.1033626125,0.0656502181,0.0416973897,0.0264838771,0.0168210948,-1.985856994
0.6177125674,0.3815688159,0.2356998529,0.1455947613,0.0899357138,0.0555544207,0.0343166638,0.0211978345,0.0130941688,-1.9811677917
1.0656440841,1.135597314,1.2101425596,1.2895812595,1.3742346402,1.4644450145,1.5605771662,1.6630198249,1.7721872382,-0.1385205122
0.4910094983,0.2410903274,0.1183776407,0.058124546,0.0285397042,0.0140132658,0.0068806466,0.0033784628,0.0016588573,-0.7120192813
0.9355728409,0.8752965406,0.8189036712,0.7661440341,0.7167835505,0.6706032227,0.6273981621,0.5869766809,0.5491594409,-0.793074433
1.633637134,2.6687702857,4.3598022408,7.1223348376,11.6353106716,19.007875579,31.0519713847,50.7276535385,82.8705785423,0.9593023598
0.3248035231,0.1054973286,0.034265904,0.0111296863,0.0036149613,0.0011741522,0.0003813688,0.0001238699,4.02333858452636E-005,0.5776870939
1.6826008041,2.831145466,4.7636876377,8.0153846497,13.4866926568,22.6927199091,38.1827887666,64.2463910819,108.1010292957,0.2292101482
0.9029634284,0.815342953,0.7362248681,0.664784131,0.600275758,0.5420270564,0.4894306091,0.4419379408,0.3990537981,-0.7428225609
1.55887249,2.4300834401,3.7881902232,5.9053055258,9.2056183293,14.350385167,22.3704206579,34.8726333534,54.3619887887,1.1909115425
0.6667930925,0.4446130282,0.2964648961,0.1976807449,0.1318121552,0.0878914346,0.0586054015,0.0390776769,0.026056725,-1.5182447045
0.3305612286,0.1092707259,0.0361206654,0.0119400915,0.0039469313,0.0013047025,0.0004312841,0.0001425658,4.71267212883865E-005,0.6230731336
0.2302958863,0.0530361952,0.0122140176,0.002812838,0.000647785,0.0001491822,3.43560528787572E-005,7.91205764721151E-006,1.82211432825873E-006,-0.413926689
1.7870339259,3.1934902522,5.7068754226,10.1983799909,18.2248510326,32.5684270891,58.2008841203,104.0069544383,185.8639561073,-1.4161509197
0.6252709891,0.3909638098,0.244458328,0.1528527006,0.0955743593,0.0597598741,0.0373661156,0.0233639481,0.0146087989,-2.0402313309
0.919155437,0.8448467174,0.7765454537,0.7137659759,0.6560618774,0.6030228417,0.5542717236,0.5094618683,0.4682746462,-0.8487731973
1.1674554274,1.362952175,1.5911859141,1.8576386314,2.1687103025,2.5318726131,2.9558484238,3.450821285,4.0286800382,1.5810243797
1.2364657441,1.5288475364,1.8903676068,2.3373747896,2.8900838585,3.5734896887,4.4184975871,5.463320907,6.7552091507,1.7986865261
0.7510904457,0.5641368576,0.4237178038,0.3182503941,0.2390348303,0.1795367773,0.1348483581,0.1012833133,0.076072929,-0.2761473877
0.1019218517,0.0103880638,0.0010587707,0.0001079119,1.09985776507322E-005,0.000001121,1.14253926835941E-007,1.16449717818885E-008,1.18687708647158E-009,0.7225120949
0.6946991106,0.4826068543,0.3352665525,0.2329093758,0.1618019362,0.1124036612,0.0780867235,0.0542467773,0.037685188,-1.0012538594
0.3732078174,0.139284075,0.0519819056,0.0194000535,0.0072402516,0.0027021185,0.0010084518,0.0003763621,0.0001404613,0.6562264836
1.2337073725,1.5220338809,1.8777444201,2.3165871348,2.8579906272,3.5259241073,4.349958566,5.3665759529,6.6207843182,1.6751514387
0.2259148997,0.0510375419,0.0115301412,0.0026048307,0.0005884701,0.0001329442,3.0034065501117E-005,6.78514289579979E-006,1.5328648768749E-006,-0.4690437187
1.0464017369,1.094956595,1.1457644829,1.198929945,1.2545623769,1.3127762503,1.3736913485,1.437433013,1.5041324015,-0.542143012
0.503825156,0.2538397879,0.1278908707,0.0644346379,0.0324637915,0.0163560748,0.0082406019,0.0041518226,0.0020917926,-0.7861153582
1.9817391493,3.9272900558,7.7828644543,15.4236071827,30.5655661774,60.5729791141,120.0398440998,237.8876585277,471.4312860382,-0.0908636637
0.4526500507,0.2048920684,0.0927444052,0.0419807597,0.019002593,0.0086015247,0.0038934806,0.0017623842,0.0007977433,0.2948827292
0.2115596087,0.044757468,0.0094688724,0.0020032309,0.0004238028,8.96595449649218E-005,1.89683382487129E-005,4.01293421752645E-006,0.000000849,-0.4476751753
1.2051406331,1.4523639455,1.7503028047,2.1093610301,2.5420766872,3.0635599081,3.692020527,4.4494039552,5.3621574994,1.8975709921
0.2379282885,0.0566098705,0.0134690896,0.0032046774,0.0007624834,0.0001814164,4.31640874630345E-005,0.00001027,2.44351339988795E-006,-0.242121436
0.7974575991,0.6359386224,0.507134087,0.4044179314,0.3225061526,0.2571849822,0.2050941184,0.1635538632,0.1304272711,0.1613984675
1.6299788903,2.6568311829,4.3305787433,7.0587519345,11.5056166452,18.7539122519,30.5684810817,49.8259788725,81.2152937519,1.0177276132
1.0890839932,1.1861039442,1.2917668198,1.4068425664,1.53216972,1.6686615168,1.817312548,1.9792060066,2.155521581,0.4655158387
0.350054555,0.1225381915,0.0428950521,0.0150156084,0.0052562821,0.0018399855,0.0006440953,0.0002254685,7.89262736026802E-005,0.7437075696
0.1215469344,0.0147736573,0.0017956927,0.0002182609,2.65289491893481E-005,3.22451244564654E-006,3.91929602560518E-007,4.76378416745252E-008,5.79023361486638E-009,0.5557503214
1.9964408438,3.985776043,7.9573660866,15.8864106648,31.7162791134,63.3196750369,126.4139854629,252.3780438118,503.8578347564,0.0965032927
0.3003481311,0.0902089999,0.0270941045,0.0081376637,0.0024441321,0.0007340905,0.0002204827,6.62215697676862E-005,1.98895247185189E-005,0.1174708272
0.4104749851,0.1684897134,0.0691608126,0.0283887835,0.0116528855,0.004783218,0.0019633913,0.000805923,0.0003308112,0.6439894654
0.0390643546,0.0015260238,5.96131348495445E-005,2.32874863839815E-006,0.000000091,3.55372584658997E-009,1.38824006611522E-010,5.42307022084125E-012,2.11848738111079E-013,1.8085895432
1.1726992741,1.3752235876,1.6127237029,1.8912399158,2.2178556764,2.6008777419,3.05004744,3.576788419,4.1944971827,1.5456133189
1.1079864653,1.2276340073,1.3602018645,1.507085256,1.6698300657,1.8501491122,2.0499401752,2.2713059688,2.5165762721,0.6329507498
0.9875475588,0.975250181,0.9631059355,0.9511129155,0.9392692378,0.9275730429,0.9160224942,0.904615778,0.8933511032,-1.0157631147
0.1536005796,0.0235931381,0.0036239197,0.0005566362,8.54996373753999E-005,1.31327938589123E-005,2.01720474887426E-006,3.09843818657022E-007,4.75921901401145E-008,-0.0962916153
1.8138575216,3.2900791088,5.9677347383,10.8246205423,19.6343193896,35.6138579072,64.5984640398,117.1724098853,212.5340569995,-1.5101217065
0.3718074859,0.1382408065,0.0513989667,0.0191105206,0.0071054346,0.0026418538,0.000982261,0.000365212,0.0001357886,0.7467865596
1.7734435978,3.1451021944,5.577661351,9.8916678133,17.5423149546,31.1103061461,55.1723732589,97.845092129,173.5227522078,-1.343305728
1.17602806,1.383041998,1.6264961978,1.9128051682,2.2495125512,2.6454898816,3.1111703333,3.6588236115,4.3028792338,1.6266818256
1.711168782,2.9280986006,5.0104709161,8.5737614149,14.6711528778,25.1048188009,42.9585822107,73.5093847993,125.7869644552,-0.432741601
0.8947883253,0.8006461471,0.7164088251,0.6410342528,0.5735899655,0.5132416047,0.4592425959,0.4109249133,0.367690815,-0.3517330307
0.2018430187,0.0407406042,0.0082232065,0.0016597968,0.0003350184,6.76211257556816E-005,1.3648852151727E-005,2.75492552035856E-006,5.56062483376125E-007,-0.4448861078
0.2556398744,0.0653517454,0.016706512,0.0042708506,0.0010917997,0.0002791075,0.000071351,1.82401650436343E-005,4.66291350033213E-006,-0.1821475638
0.3871244873,0.1498653687,0.058016554,0.0224596287,0.0086946723,0.0033659205,0.0013030303,0.0005044349,0.0001952791,0.6003786679
1.1881655211,1.4117373056,1.6773775914,1.99300222,2.3680165213,2.8135955841,3.3430172634,3.9720578488,4.7194621839,1.8212259354
1.2670307198,1.6053668449,2.0340491089,2.5772027066,3.2653950003,4.1373557776,5.2421568688,6.6419737907,8.4155848328,1.3742634442
0.493795082,0.243833583,0.1204038241,0.0594548162,0.0293584958,0.0144970809,0.0071585872,0.0035348752,0.001745504,-0.4920114365
0.0300384311,0.0009023073,2.7103896883299E-005,8.14158538380479E-007,2.44560451388921E-008,7.34621226260506E-010,2.20668690709219E-011,6.62854125617838E-013,1.99110979648474E-014,1.7379009797
0.2445953272,0.0598268741,0.0146333738,0.0035792549,0.000875469,0.0002141356,5.23765745354991E-005,1.28110653876599E-005,3.13352673065054E-006,-0.4142957595
1.9832658241,3.9333433289,7.8008653986,15.4711897431,30.6834818752,60.8535009664,120.6886687416,239.3577120674,474.7099700704,-0.0751404494
0.7807415806,0.6095574156,0.4759068201,0.3715602429,0.2900925313,0.2264873014,0.1768280537,0.1380570141,0.1077868514,0.0625537115
1.4856316376,2.2071013626,3.2789396116,4.8712964247,7.2369520846,10.7514449766,15.9726868069,23.7295288575,35.2533388157,0.5958634568
1.9524454841,3.8120433684,7.4428068597,14.5316746422,28.3723025315,55.3953739509,108.1564477099,211.1695679068,412.2970692373,-0.1657630462
1.0980895141,1.2058005811,1.3240769742,1.4539550413,1.5965727849,1.7531798336,1.9251483917,2.1139852621,2.3213450494,0.4311855796
1.1094345002,1.2308449101,1.3655418076,1.5149791928,1.6807701835,1.8647044284,2.0687674254,2.2951619546,2.5463318558,0.7937739141
0.6937525121,0.4812925481,0.3338979143,0.2316425168,0.160702578,0.1114878172,0.0773449532,0.0536582556,0.0372255496,-1.1144533427
1.6530669867,2.7326304624,4.5172212041,7.4672692439,12.3438962676,20.4052874066,33.7313069652,55.7601099609,92.1751969487,0.7653570912
0.6141564303,0.3771881209,0.2316525099,0.1422708786,0.0873765749,0.0536628854,0.0329574061,0.0202410029,0.0124311421,-1.9309277624
1.6052406487,2.5767975402,4.136380155,6.6398855633,10.658614209,17.109640787,27.4650908759,44.0880802942,70.7719786112,1.1716235403
1.4126292912,1.9955215144,2.8189321426,3.9821061146,5.6252397382,7.9463784244,11.2252869216,15.8571691078,22.4003015577,-0.0152393063
1.7658149423,3.1181024106,5.5059918284,9.722562643,17.168246393,30.3159460145,53.5323504638,94.5282243478,166.9193510266,-1.4348055545
0.9186571765,0.8439310079,0.7752832768,0.7122195461,0.6542855972,0.6010641593,0.5521719035,0.5072566818,0.465994991,-0.6795661781
0.79787417,0.6366031912,0.5079292428,0.405263623,0.3233493768,0.2579921157,0.2058452451,0.1642386041,0.1310417399,0.216327546
1.5586224832,2.4293040453,3.7863679036,5.9015181443,9.198238865,14.3365819011,22.3453188839,34.8279164076,54.2835735573,1.3961201763
0.413817938,0.1712452858,0.070864371,0.0293249479,0.0121351895,0.0050217591,0.002078094,0.0008599526,0.0003558638,0.5005298315
1.4578929539,2.1254518649,3.0986812976,4.51754563,6.5860979427,9.6018257841,13.9984341548,20.4082185194,29.7529979801,0.1409575138
0.6134176223,0.3762811794,0.2308175064,0.1415875259,0.0868522835,0.0532767212,0.0326808797,0.0200470275,0.0122971999,-2.1025695513
1.8089100786,3.2721556724,5.9190353745,10.7070027444,19.3680051757,35.0349797643,63.3751279986,114.6399077681,207.3732845693,-1.6619815071
1.2601511677,1.5879809654,2.0010960678,2.5216835465,3.1777024656,4.0043854725,5.046131029,6.3588879084,8.0131600229,1.5105135455
1.7539253877,3.0762542655,5.3955204552,9.463340306,16.5979928149,29.1116409823,51.0596461955,89.5548097475,157.0724544038,-1.0459480748
0.8364291317,0.6996136923,0.5851772731,0.4894593184,0.4093980327,0.342432441,0.2864204693,0.2395704244,0.2003836821,0.1293363738
0.6903479618,0.4765803084,0.3290062446,0.2271287904,0.1567978975,0.108245109,0.0747267904,0.0515874874,0.0356133168,-1.204333554
0.1635977097,0.0267642106,0.0043785636,0.000716323,0.0001171888,1.91718188210941E-005,3.136465649343E-006,5.13118596691766E-007,8.3945027207959E-008,-0.0636512819
1.003455275,1.0069224889,1.010401683,1.0138928986,1.0173961774,1.020911561,1.0244390912,1.0279788099,1.0315307594,-1.0196281171
0.1547218025,0.0239388362,0.0037038599,0.0005730679,8.86660950450656E-005,1.37185780504143E-005,2.12256312437865E-006,3.28406792629358E-007,5.08116909251751E-008,0.0814009321
0.1629652849,0.0265576841,0.0043279806,0.0007053106,0.0001149411,1.87314156492458E-005,3.05257048742166E-006,4.97463019088623E-007,8.10692026213593E-008,0.0908956813
1.963724477,3.8562138218,7.5725414705,14.8703850391,29.2013390843,57.3433843224,112.6066073905,221.12835121,434.2351558399,-0.1146850055
0.8699394872,0.7567947114,0.6583656032,0.5727382352,0.4982476067,0.4334452674,0.3770711537,0.3280290861,0.2853654549,-0.0961098978
0.1474523255,0.0217421883,0.0032059362,0.0004727228,6.97040690253043E-005,0.000010278,1.51551899322417E-006,2.23466799855182E-007,0.000000033,0.0464216744
0.1270422183,0.0161397252,0.0020504265,0.0002604907,3.30933203072531E-005,4.20424882415757E-006,5.3411709708549E-007,6.78554208684814E-008,8.62050319370658E-009,0.2473316051
0.0735601865,0.005411101,0.0003980416,0.00002928,2.15384332367659E-006,1.58437116589697E-007,1.16546638454685E-008,8.57319246112208E-010,6.30645636373442E-011,1.4795749208
0.2066959269,0.0427232062,0.0088307127,0.0018252723,0.0003772764,7.79814869122072E-005,1.6118455719505E-005,3.33161914537657E-006,6.8863210738036E-007,-0.47732641
1.4431470199,2.082673321,3.0056037967,4.3375281621,6.2596908409,9.0336541825,13.0368911123,18.8141505574,27.1515853088,0.0606014679
1.7807407621,3.171037662,5.646796023,10.0554798536,17.9062028583,31.886305325,56.7812436464,101.1126750864,180.0554620959,-1.3807711525
0.0649388507,0.0042170543,0.0002738507,1.77835472134491E-005,1.15484311723653E-006,0.000000075,4.87003616681865E-009,3.16254551492974E-010,2.05372070995025E-011,1.6218223479
0.6367087184,0.4053979921,0.258120436,0.164347532,0.1046415065,0.0666261595,0.0424214566,0.0270101113,0.0171975733,-1.7088296792
1.5452507871,2.387799995,3.6897498217,5.7015888163,8.810384606,13.6142537471,21.0374363185,32.5081150296,50.2331903366,1.2310120534
1.4889641828,2.2170143378,3.3010549418,4.9151525739,7.3184861358,10.8969637288,16.2251886939,24.158724825,35.9714759675,0.4663529962
1.5440509068,2.3840932028,3.6811612717,5.6839003996,8.7762315662,13.5509483082,20.9233540233,32.306723753,49.8832261066,1.1558667938
1.900413463,3.6115713302,6.8634787783,13.0434474731,24.7879431813,47.1073409407,89.523424928,170.1315219833,323.3202348507,-0.8149446164
0.4125667201,0.1702112985,0.0702235171,0.0289718861,0.011952836,0.0049313424,0.0020345077,0.0008393702,0.0003462962,0.5304868554
1.6923477299,2.864040839,4.8469530123,8.2027299274,13.8818713718,23.4929535032,39.7582465304,67.2847782617,113.8692417497,-0.0305605448
1.7627304429,3.1072186142,5.4771888438,9.6548075162,17.0188231288,29.9995976307,52.881204017,93.2153081756,164.3134614612,-1.2579572957
0.3334176279,0.1111673146,0.0370651423,0.0123581718,0.0041204323,0.0013738248,0.0004580574,0.0001527244,0.000050921,0.5129246426
1.9474430027,3.7925342486,7.3857442849,14.3833160271,28.0106881522,54.5492186419,106.2314941453,206.8797799363,402.8865798305,-0.2478070263
0.9394029204,0.8824778469,0.8290022666,0.7787671503,0.7315761353,0.6872447581,0.6455997328,0.6064782744,0.5697274622,-0.7002915415
0.1191991709,0.0142084423,0.0016936345,0.0002018798,2.40639087702244E-005,2.86839797300568E-006,3.41910660072136E-007,4.07554671880018E-008,4.85801789672732E-009,0.3862843823
1.2662974501,1.6035092321,2.0305196517,2.5712418573,3.2559570074,4.1230100561,5.2209571206,6.6112846888,8.3718529431,1.4801037752
1.5493483854,2.4004804193,3.7191804617,5.7623062433,8.9278198742,13.832303307,21.4310567949,33.2041732421,51.4448322005,1.200152252
0.3564359343,0.1270465752,0.0452839647,0.0161408323,0.0057531726,0.0020506375,0.0007309209,0.0002605265,0.000092861,0.6821470409
1.111182364,1.2347262461,1.372006029,1.5245489027,1.6940518538,1.8824005436,2.0916902861,2.3242493568,2.5826648949,0.5522014025
1.8972135376,3.5994192074,6.8288668478,12.9558186304,24.5799544967,46.6334224255,88.4735603318,167.853236384,318.4534324031,-0.9773625853
1.4523542097,2.1093327503,3.0634982995,4.4492846516,6.4619372937,9.3850218311,13.6303759642,19.7961339109,28.7509984205,0.1339426313
0.6327549096,0.4003787756,0.2533416359,0.1603031639,0.101432614,0.0641819845,0.0406114658,0.0256971044,0.016259969,-2.0495917285
